00:00:41,MOTB,v1_m1,1.047191174152,0.436303666845,100.00,9.566626,-4.259336,0.000000,0.446037,1.001815,0.000000
00:00:42,MOTB,v1_m1,1.047192706255,0.436302490606,100.00,9.959441,-3.236018,0.000000,0.338875,1.042950,0.000000
00:00:43,MOTB,v1_m1,1.047194291441,0.436301641108,100.00,10.243138,-2.177246,0.000000,0.228001,1.072659,0.000000
00:00:44,MOTB,v1_m1,1.047195912341,0.436301127657,100.00,10.414609,-1.094620,0.000000,0.114628,1.090615,0.000000
00:00:45,MOTB,v1_m1,1.047197551197,0.436300955880,100.00,10.471976,-0.000000,0.000000,0.000000,1.096623,0.000000
00:00:46,MOTB,v1_m1,1.047199190052,0.436301127657,100.00,10.414609,1.094620,0.000000,-0.114628,1.090615,0.000000
00:00:47,MOTB,v1_m1,1.047200810952,0.436301641108,100.00,10.243138,2.177246,0.000000,-0.228001,1.072659,0.000000
00:00:48,MOTB,v1_m1,1.047202396138,0.436302490606,100.00,9.959441,3.236018,0.000000,-0.338875,1.042950,0.000000
00:00:49,MOTB,v1_m1,1.047203928241,0.436303666845,100.00,9.566626,4.259336,0.000000,-0.446037,1.001815,0.000000
00:00:50,MOTB,v1_m1,1.047205390476,0.436305156937,100.00,9.068997,5.235988,0.000000,-0.548311,0.949703,0.000000
00:00:51,MOTB,v1_m1,1.047206766823,0.436306944557,100.00,8.472006,6.155273,0.000000,-0.644579,0.887186,0.000000
00:00:52,MOTB,v1_m1,1.047208042201,0.436309010118,100.00,7.782194,7.007119,0.000000,-0.733784,0.814949,0.000000
00:00:53,MOTB,v1_m1,1.047209202637,0.436311330991,100.00,7.007119,7.782194,0.000000,-0.814949,0.733784,0.000000
00:00:54,MOTB,v1_m1,1.047210235418,0.436313881747,100.00,6.155273,8.472006,0.000000,-0.887186,0.644579,0.000000
00:00:55,MOTB,v1_m1,1.047211129227,0.436316634439,100.00,5.235988,9.068997,0.000000,-0.949703,0.548311,0.000000
00:00:56,MOTB,v1_m1,1.047211874273,0.436319558909,100.00,4.259336,9.566626,0.000000,-1.001815,0.446037,0.000000
00:00:57,MOTB,v1_m1,1.047212462393,0.436322623116,100.00,3.236018,9.959441,0.000000,-1.042950,0.338875,0.000000
00:00:58,MOTB,v1_m1,1.047212887142,0.436325793487,100.00,2.177246,10.243138,0.000000,-1.072659,0.228001,0.000000
00:00:59,MOTB,v1_m1,1.047213143867,0.436329035287,100.00,1.094620,10.414609,0.000000,-1.090615,0.114628,0.000000
00:01:00,MOTB,v1_m1,1.047213229756,0.436332312999,100.00,0.000000,10.471976,0.000000,-1.096623,0.000000,0.000000
